wall_time,step,value
1765755816.130212,3200,0.007280547637492418
1765755831.1819992,6400,0.002616147743538022
1765755846.4741497,9600,0.00379900261759758
1765755861.897805,12800,0.0018399503314867616
1765755877.4217079,16000,0.001874139765277505
1765755893.0379174,19200,0.0034258333034813404
1765755908.7624412,22400,0.0049935318529605865
1765755925.39025,25600,0.011876629665493965
1765755941.440366,28800,0.0026867135893553495
1765755957.478067,32000,0.003732093842700124
1765755973.9523556,35200,0.0017516338266432285
1765755990.4484537,38400,0.0020360276103019714
1765756007.027083,41600,0.003756097285076976
1765756023.6918013,44800,0.001859330222941935
1765756043.4948502,48000,0.010476133786141872
1765756058.6497302,51200,0.006395044736564159
1765756073.8701463,54400,0.005982745438814163
1765756089.1020818,57600,0.002842164598405361
1765756104.5469706,60800,0.0031434143893420696
1765756120.1521637,64000,0.002551025478169322
1765756135.8088837,67200,0.0017806071555241942
1765756151.5362928,70400,0.00482578668743372
1765756167.6028318,73600,0.003750978736206889
1765756183.6487958,76800,0.001685053575783968
1765756199.8609161,80000,0.00144662254024297
1765756216.2873683,83200,0.0019334426615387201
1765756232.6697333,86400,0.001465725596062839
1765756249.5593998,89600,0.0032689410727471113
1765756266.3615675,92800,0.0016985491383820772
1765756286.3455083,96000,0.015767134726047516
1765756301.5653877,99200,0.035472847521305084
1765756316.6903288,102400,0.004646587185561657
1765756332.010784,105600,0.004423386882990599
1765756347.5475838,108800,0.0037155633326619864
1765756363.0680954,112000,0.001774124801158905
1765756378.7539158,115200,0.002763248048722744
1765756394.487728,118400,0.019946763291954994
1765756410.4717045,121600,0.003128006588667631
1765756426.6117952,124800,0.0018781874096021056
1765756442.8754902,128000,0.0009991052793338895
1765756459.1927645,131200,0.0016135505866259336
1765756475.7013106,134400,0.0031454756390303373
1765756492.3441875,137600,0.0007438984466716647
1765756509.7758365,140800,0.0019829231314361095
1765756528.4824307,144000,0.011089245788753033
1765756543.7357128,147200,0.03292716667056084
1765756559.0374963,150400,0.00444941408932209
1765756574.4569602,153600,0.002334976801648736
1765756590.0358403,156800,0.004579001106321812
1765756605.7332692,160000,0.003282761201262474
1765756621.449922,163200,0.005415512714534998
1765756637.2794433,166400,0.0025699264369904995
1765756653.2899547,169600,0.00243435543961823
1765756669.4179955,172800,0.0036717564798891544
1765756685.7015088,176000,0.0016825022175908089
1765756702.4084215,179200,0.0018435781821608543
1765756718.84942,182400,0.002023332519456744
1765756735.5766454,185600,0.0012816096423193812
1765756755.0649598,188800,0.014220235869288445
1765756770.0089889,192000,0.01795550249516964
1765756785.1938584,195200,0.01529441587626934
1765756800.6855218,198400,0.004494505003094673
1765756816.1350899,201600,0.0033395071513950825
1765756831.7095609,204800,0.0038991160690784454
1765756847.4686897,208000,0.010865069925785065
1765756863.224769,211200,0.006054195109754801
1765756879.1060367,214400,0.006608331110328436
1765756895.1704462,217600,0.0010193369816988707
1765756911.4303305,220800,0.004191774409264326
1765756927.7091794,224000,0.001404167152941227
1765756944.0644007,227200,0.0015453817322850227
1765756960.7653158,230400,0.005678430199623108
1765756977.4814618,233600,0.0006865055183880031
1765756997.430699,236800,0.013122308067977428
1765757012.6217139,240000,0.025002557784318924
1765757027.9225154,243200,0.008492399007081985
1765757043.3086636,246400,0.003986024297773838
1765757058.7797806,249600,0.003949929028749466
1765757074.3238258,252800,0.0022684300784021616
1765757090.0020308,256000,0.0036068125627934933
1765757105.870045,259200,0.015479066409170628
1765757122.1027713,262400,0.0031180228106677532
1765757138.2164285,265600,0.003666829550638795
1765757154.6113744,268800,0.0020203955937176943
1765757171.007525,272000,0.0021443066652864218
1765757187.465066,275200,0.0018425161251798272
1765757204.1913624,278400,0.0007498537888750434
1765757221.3010278,281600,0.002256286097690463
1765757239.142432,284800,0.013134049251675606
1765757254.2843933,288000,0.030254768207669258
1765757269.5355003,291200,0.0028665282297879457
1765757284.91487,294400,0.004765747115015984
1765757300.4458961,297600,0.005781872663646936
1765757316.0877094,300800,0.005562444683164358
1765757331.8268957,304000,0.006805337965488434
1765757347.834726,307200,0.0025766128674149513
1765757363.8380616,310400,0.003870159387588501
1765757379.970725,313600,0.0037627925630658865
1765757396.3161614,316800,0.0009276150376535952
1765757412.8447692,320000,0.002702699275687337
1765757429.4706068,323200,0.0028664458077400923
1765757446.2683544,326400,0.001184185966849327
1765757466.6650493,329600,0.010807259939610958
1765757481.8020093,332800,0.026668811216950417
1765757497.034427,336000,0.006830365397036076
1765757512.3752341,339200,0.002904906403273344
1765757527.889695,342400,0.0032393832225352526
1765757543.4826868,345600,0.0028832959942519665
