wall_time,step,value
1765744706.2311232,3200,-0.019089963287115097
1765744720.3489144,6400,-0.009004389867186546
1765744734.619995,9600,-0.01337955892086029
1765744749.0017762,12800,-0.008281828835606575
1765744763.519417,16000,-0.0031455038115382195
1765744778.0249813,19200,0.0011018243385478854
1765744792.6852522,22400,5.5134297127779064e-08
1765744807.4853876,25600,-0.007220759987831116
1765744822.66284,28800,-0.005190112162381411
1765744837.6833134,32000,-0.006389497313648462
1765744852.9341617,35200,-0.0007521528168581426
1765744868.2785366,38400,-0.004191932268440723
1765744883.9595287,41600,-0.0026505140122026205
1765744899.8598433,44800,-0.00665541086345911
1765744916.080212,48000,-0.004648246802389622
1765744930.4462378,51200,-0.005892468150705099
1765744944.776199,54400,-0.007065922021865845
1765744959.207393,57600,-0.004936068784445524
1765744973.7449894,60800,-0.013935080729424953
1765744988.2656171,64000,-0.004281287547200918
1765745002.9535878,67200,-0.007845982909202576
1765745017.7604303,70400,-0.005718972068279982
1765745032.6671498,73600,-0.00441792793571949
1765745047.7074046,76800,-0.004667001310735941
1765745062.9566634,80000,-0.014685389585793018
1765745078.8613868,83200,-0.007884029299020767
1765745094.67612,86400,-0.010009841062128544
1765745110.4000597,89600,-0.008044730871915817
1765745126.389839,92800,-0.007870938628911972
1765745141.779794,96000,-0.003942656796425581
1765745156.1229672,99200,-0.0055456459522247314
1765745170.5103607,102400,-0.0062057883478701115
1765745184.9847562,105600,-0.0036386132705956697
1765745199.5660203,108800,-0.003971123602241278
1765745214.245756,112000,-0.004079855978488922
1765745229.2344873,115200,-0.004851975478231907
1765745244.2524045,118400,-0.0040891095995903015
1765745259.3815033,121600,-0.003694838611409068
1765745274.5742433,124800,-0.004412223119288683
1765745289.9568934,128000,-0.004080960527062416
1765745305.504149,131200,-0.0065185194835066795
1765745321.1715412,134400,-0.008933021686971188
1765745336.911397,137600,-0.0049443976022303104
1765745353.451518,140800,-0.00977130513638258
1765745367.6427364,144000,-0.009083319455385208
1765745381.8439,147200,-0.005746716167777777
1765745396.204923,150400,-0.0076298960484564304
1765745410.8221514,153600,-0.0023426953703165054
1765745425.5296006,156800,-0.005377857014536858
1765745440.320359,160000,-0.005473637487739325
1765745455.307244,163200,-0.004831676371395588
1765745470.3802123,166400,-0.004539107903838158
1765745485.589761,169600,-0.002293929923325777
1765745501.112755,172800,-0.00020906962163280696
1765745516.436277,176000,-0.004820086527615786
1765745531.9868762,179200,-0.00861099548637867
1765745547.7036436,182400,-0.0005537449615076184
1765745563.3998451,185600,0.009197130799293518
1765745579.0187924,188800,0.00058898696443066
1765745593.3299105,192000,-0.0005816863267682493
1765745607.8710577,195200,-0.003142033703625202
1765745622.5798833,198400,-0.005978530738502741
1765745637.2648685,201600,-0.004970987793058157
1765745652.2022872,204800,-0.0023796819150447845
1765745667.2670612,208000,-0.007692453917115927
1765745682.5223978,211200,-0.004352757707238197
1765745697.8714468,214400,-0.002030341885983944
1765745713.8821933,217600,-0.004311008378863335
1765745729.5124152,220800,-0.0013774887192994356
1765745745.0517066,224000,-0.002437152434140444
1765745760.4832041,227200,-0.002283957554027438
1765745776.2594485,230400,-0.0028101035859435797
1765745792.054212,233600,-0.0007474593003280461
1765745807.230089,236800,-0.0012931778328493237
1765745821.3704042,240000,-0.0020127389580011368
1765745835.6064131,243200,-0.002700499491766095
1765745850.0910385,246400,-0.0026671390514820814
1765745864.6639438,249600,-0.002392104361206293
1765745879.481091,252800,-0.0006803269498050213
1765745894.3112068,256000,-0.0015187414828687906
1765745909.222613,259200,-0.0013335642870515585
1765745924.2890315,262400,-0.000968563137575984
1765745939.843548,265600,-0.0035291642416268587
1765745955.2022028,268800,-0.0002787142584566027
1765745970.6924307,272000,-0.002938024001196027
1765745986.1822236,275200,-0.00102277344558388
1765746001.8349483,278400,-0.000542708090506494
1765746018.0308177,281600,-0.0020733317360281944
1765746032.0519528,284800,-0.0006184906233102083
1765746046.2625182,288000,-0.0019107047701254487
1765746060.6381779,291200,-0.003479017410427332
1765746075.0735364,294400,-0.004132295958697796
1765746089.71231,297600,-0.00397387845441699
1765746104.4246855,300800,-0.0022773684468120337
1765746119.2961433,304000,-0.0006492516258731484
1765746134.3889692,307200,0.0002805738477036357
1765746149.6707408,310400,-0.0014369379496201873
1765746165.1727042,313600,0.0008806622354313731
1765746180.6506274,316800,-0.0006167279789224267
1765746196.1919024,320000,-0.00023147153842728585
1765746211.9865053,323200,-0.000470411847345531
1765746227.7137856,326400,-0.003014315851032734
1765746243.2740936,329600,-9.388430044054985e-05
1765746258.1113229,332800,0.0003857661795336753
1765746272.7808628,336000,-0.0003981659538112581
1765746287.1840105,339200,-0.0005151261575520039
1765746301.6898685,342400,-0.0009933678666129708
1765746316.3584926,345600,-0.0008856438798829913
1765746331.069075,348800,0.00015743548283353448
1765746346.1116626,352000,-0.0013853430282324553
1765746361.2341554,355200,-0.0020045496057718992
1765746376.3260746,358400,-0.0014771934365853667
1765746391.6007068,361600,-0.002066788962110877
1765746406.9626784,364800,-0.0009405887685716152
1765746422.464035,368000,-0.00045763025991618633
1765746437.94688,371200,0.021472837775945663
1765746454.0080566,374400,-0.0027706860564649105
1765746468.954784,377600,0.0001327367062913254
1765746483.047331,380800,-0.0005917337839491665
1765746497.273215,384000,-0.0004291970981284976
1765746511.761664,387200,-0.0009374796645715833
1765746526.394397,390400,-0.0007518696365877986
1765746541.271234,393600,-0.0016006692312657833
1765746556.0800197,396800,-0.0010289386846125126
1765746571.1772685,400000,-0.00045949011109769344
1765746586.289072,403200,-0.002555739600211382
1765746601.3740926,406400,-0.0004909617709927261
1765746616.6735635,409600,-0.0002682553604245186
1765746632.0959535,412800,-0.0007506418041884899
1765746647.6546607,416000,0.0015078125288709998
1765746663.2899365,419200,-0.0008999478304758668
1765746679.322157,422400,-0.0009631130378693342
1765746693.3845744,425600,-0.002392301568761468
1765746707.6440217,428800,-0.00017240369925275445
1765746721.9879746,432000,-0.0021769399754703045
1765746736.4353533,435200,-0.0017009832663461566
1765746750.9833136,438400,-0.001858642091974616
1765746765.7459583,441600,-0.002496485598385334
1765746780.6709812,444800,-0.0007711807847954333
1765746795.5921555,448000,-0.001918683759868145
1765746810.553079,451200,0.00017179225687868893
1765746825.8274426,454400,0.01298914011567831
1765746841.171924,457600,0.005069527309387922
1765746856.6272855,460800,0.009096442721784115
1765746872.1677005,464000,0.02765830047428608
1765746887.9392326,467200,0.009438470005989075
1765746903.7568672,470400,-0.0025254006031900644
1765746917.951575,473600,-0.0005104441079311073
1765746932.1072774,476800,-0.00041765812784433365
1765746946.4261596,480000,-0.00031971614225767553
1765746960.8605785,483200,-0.00181381159927696
1765746975.627492,486400,-0.0013183034025132656
1765746990.3293777,489600,-0.001875510672107339
1765747005.240203,492800,-0.0018848554464057088
1765747020.1731005,496000,0.0015661937650293112
1765747035.2873049,499200,5.0371956604067236e-05
1765747050.409885,502400,-0.00046889312216080725
1765747065.7839193,505600,0.005230421666055918
1765747081.2949564,508800,-0.0008419503574259579
1765747097.055112,512000,-0.0006694975891150534
1765747112.8642128,515200,-0.002569376491010189
1765747127.6959445,518400,-0.0014760572230443358
1765747142.034888,521600,-0.0016138814389705658
1765747156.520371,524800,-0.0006331958575174212
1765747171.2104921,528000,-0.001897258684039116
1765747185.9490263,531200,-0.0008196906419470906
1765747200.682914,534400,-0.0013720303541049361
1765747215.4099152,537600,-0.001111276214942336
1765747230.2428916,540800,-0.00523268012329936
1765747245.2857354,544000,-0.0023007874842733145
1765747260.5033777,547200,0.021010147407650948
1765747275.707784,550400,0.012197671458125114
1765747291.0747812,553600,0.02669534645974636
1765747306.575626,556800,0.0017171908402815461
1765747322.2519703,560000,0.004726825747638941
1765747338.1876488,563200,0.008382191881537437
1765747352.2726982,566400,-0.001263707410544157
1765747366.7779624,569600,-0.003478541038930416
1765747381.1873748,572800,0.00789427850395441
1765747395.9227796,576000,-0.0017010676674544811
1765747410.9427898,579200,-0.001342665869742632
1765747426.0117698,582400,-0.0003182884829584509
1765747441.7205515,585600,-0.00409837206825614
1765747457.485948,588800,-0.005430900026112795
1765747473.4359767,592000,0.009019366465508938
1765747489.6310725,595200,0.0023160558193922043
1765747505.6921725,598400,0.0002771920117083937
1765747521.6416547,601600,0.009579391218721867
1765747537.6183064,604800,0.0008259809692390263
1765747553.9208696,608000,-0.002559677232056856
1765747569.4372094,611200,-0.003099441761150956
1765747583.7933955,614400,-0.001974085345864296
1765747598.0907102,617600,-0.002764052478596568
1765747612.597501,620800,-0.000977542600594461
1765747627.29407,624000,-0.0006265065749175847
1765747642.1608977,627200,8.421614620601758e-05
1765747657.0049818,630400,0.0020044862758368254
1765747671.8199089,633600,0.000724596029613167
1765747687.0369823,636800,0.0022064284421503544
1765747702.3508644,640000,0.006375553552061319
1765747717.6524537,643200,-0.0018673187587410212
1765747732.9603705,646400,0.0005652972031384706
1765747748.3189728,649600,-0.0021984782069921494
1765747763.8659487,652800,0.002147374441847205
1765747780.564906,656000,-0.0017164342571049929
1765747794.7859743,659200,-0.0007500023348256946
1765747809.1810973,662400,-0.0001463570661144331
1765747823.7665102,665600,0.00034150792635045946
1765747838.2284644,668800,-0.0016838832525536418
1765747852.786533,672000,-0.0011954957153648138
1765747867.519801,675200,-0.004010660108178854
1765747882.3660069,678400,0.0011311740381643176
1765747897.1687539,681600,0.001781867234967649
1765747912.1432912,684800,-5.347554542822763e-05
1765747927.4177756,688000,-0.0002643811167217791
1765747942.781071,691200,0.0005795781034976244
1765747958.2259238,694400,0.001660301466472447
1765747973.7438467,697600,0.0012394291115924716
1765747989.4255903,700800,0.00881968718022108
1765748004.9795806,704000,-0.0009235096513293684
1765748018.9865708,707200,-0.0010603894479572773
1765748033.1181898,710400,-0.0014895749045535922
1765748047.3911672,713600,-0.0013685112353414297
1765748062.0737486,716800,-6.309682794380933e-05
1765748076.5257826,720000,-0.004626003559678793
1765748091.1923947,723200,-0.0024331570602953434
1765748105.9419682,726400,-0.0011353761656209826
1765748120.8530583,729600,-0.002810658188536763
1765748135.9522722,732800,0.006126638501882553
1765748151.1516159,736000,0.0027589844539761543
1765748166.4984927,739200,-0.0006457572453655303
1765748182.066983,742400,-0.0027595360297709703
1765748197.8230228,745600,0.00010572554310783744
