wall_time,step,value
1765744706.2310753,3200,-14.622132301330566
1765744720.3488681,6400,-15.144024848937988
1765744734.6199493,9600,-15.704747200012207
1765744749.0017219,12800,-16.320068359375
1765744763.519369,16000,-16.843273162841797
1765744778.024934,19200,-17.433330535888672
1765744792.6852026,22400,-17.93662452697754
1765744807.4853384,25600,-18.4847354888916
1765744822.6627927,28800,-18.985523223876953
1765744837.6832638,32000,-19.49811363220215
1765744852.934115,35200,-20.015701293945312
1765744868.27849,38400,-20.543479919433594
1765744883.959482,41600,-21.062875747680664
1765744899.8597972,44800,-21.555809020996094
1765744916.0801675,48000,-22.027198791503906
1765744930.446194,51200,-22.602962493896484
1765744944.7761536,54400,-23.121286392211914
1765744959.2073479,57600,-23.656784057617188
1765744973.744946,60800,-24.092529296875
1765744988.265573,64000,-24.606456756591797
1765745002.953543,67200,-25.11841583251953
1765745017.7603858,70400,-25.6612606048584
1765745032.6671052,73600,-26.14110565185547
1765745047.7073605,76800,-26.680904388427734
1765745062.9565923,80000,-27.191421508789062
1765745078.86134,83200,-27.717809677124023
1765745094.6760767,86400,-28.247638702392578
1765745110.400015,89600,-28.842769622802734
1765745126.389794,92800,-29.438636779785156
1765745141.7797484,96000,-29.989721298217773
1765745156.1229215,99200,-30.55222511291504
1765745170.5103166,102400,-31.12147331237793
1765745184.9847019,105600,-31.67320442199707
1765745199.5659764,108800,-32.1854133605957
1765745214.2457118,112000,-32.69015121459961
1765745229.2344427,115200,-33.1577262878418
1765745244.2523592,118400,-33.68350601196289
1765745259.3814588,121600,-34.208736419677734
1765745274.5741975,124800,-34.728416442871094
1765745289.9568498,128000,-35.27362060546875
1765745305.5041034,131200,-35.8746452331543
1765745321.1714966,134400,-36.343013763427734
1765745336.9113514,137600,-36.80879592895508
1765745353.4514732,140800,-37.29515838623047
1765745367.6426847,144000,-37.791412353515625
1765745381.843855,147200,-38.315956115722656
1765745396.2048757,150400,-38.8497428894043
1765745410.822096,153600,-39.467803955078125
1765745425.529557,156800,-40.06346130371094
1765745440.3203146,160000,-40.61484146118164
1765745455.3071988,163200,-41.11705017089844
1765745470.3801682,166400,-41.60067367553711
1765745485.5897079,169600,-42.051666259765625
1765745501.1127017,172800,-42.49968719482422
1765745516.4362326,176000,-43.00688934326172
1765745531.986833,179200,-43.51282501220703
1765745547.703588,182400,-43.97578811645508
1765745563.399799,185600,-44.53889465332031
1765745579.0187397,188800,-45.0554313659668
1765745593.3298664,192000,-45.63505935668945
1765745607.8710148,195200,-46.26422119140625
1765745622.5798407,198400,-46.83000946044922
1765745637.2648234,201600,-47.43548583984375
1765745652.2022421,204800,-47.97929000854492
1765745667.2670164,208000,-48.472537994384766
1765745682.522352,211200,-48.95563507080078
1765745697.871401,214400,-49.527442932128906
1765745713.8821456,217600,-50.06315994262695
1765745729.5123715,220800,-50.58000183105469
1765745745.0516613,224000,-51.07968521118164
1765745760.4831595,227200,-51.58504104614258
1765745776.259405,230400,-52.1479377746582
1765745792.0541668,233600,-52.70122528076172
1765745807.2300441,236800,-53.19635772705078
1765745821.370359,240000,-53.70245361328125
1765745835.6063678,243200,-54.25726318359375
1765745850.0909932,246400,-54.826759338378906
1765745864.663899,249600,-55.38174819946289
