wall_time,step,value
1765744706.2309744,3200,228.0
1765744720.3487775,6400,227.0
1765744734.6198559,9600,226.0
1765744749.0016134,12800,225.0
1765744763.5192776,16000,224.0
1765744778.0248296,19200,223.0
1765744792.6851072,22400,222.0
1765744807.4852462,25600,222.0
1765744822.6626956,28800,220.0
1765744837.6831715,32000,219.0
1765744852.9340217,35200,219.0
1765744868.2783973,38400,218.0
1765744883.9593637,41600,216.0
1765744899.859694,44800,215.0
1765744916.0801153,48000,214.0
1765744930.4461424,51200,214.0
1765744944.7761016,54400,215.0
1765744959.207295,57600,215.0
1765744973.7448945,60800,215.0
1765744988.2655218,64000,216.0
1765745002.953489,67200,216.0
1765745017.760332,70400,216.0
1765745032.667054,73600,216.0
1765745047.7073076,76800,216.0
1765745062.9565408,80000,215.0
1765745078.861283,83200,215.0
1765745094.676024,86400,214.0
1765745110.3999636,89600,214.0
1765745126.3897424,92800,213.0
1765745141.7796876,96000,213.0
1765745156.1228695,99200,213.0
1765745170.5102634,102400,214.0
1765745184.9846487,105600,214.0
1765745199.5659256,108800,214.0
1765745214.2456603,112000,214.0
1765745229.2343907,115200,214.0
1765745244.2523053,118400,214.0
1765745259.3814018,121600,214.0
1765745274.5741446,124800,214.0
1765745289.9567988,128000,214.0
1765745305.5040524,131200,213.0
1765745321.1714437,134400,213.0
1765745336.9113,137600,213.0
1765745353.451421,140800,212.0
1765745367.6426194,144000,213.0
1765745381.8438025,147200,213.0
1765745396.2048228,150400,213.0
1765745410.8220346,153600,213.0
1765745425.5295038,156800,213.0
1765745440.3202634,160000,213.0
1765745455.3071458,163200,213.0
1765745470.380117,166400,213.0
1765745485.5896544,169600,213.0
1765745501.112643,172800,213.0
1765745516.4361799,176000,213.0
1765745531.9867833,179200,213.0
1765745547.7035382,182400,213.0
1765745563.3997374,185600,213.0
1765745579.0144165,188800,212.0
1765745593.3298166,192000,213.0
1765745607.870964,195200,213.0
1765745622.5797904,198400,213.0
1765745637.26477,201600,213.0
1765745652.2021878,204800,213.0
1765745667.2669644,208000,213.0
1765745682.5222876,211200,213.0
1765745697.87134,214400,213.0
1765745713.8820765,217600,212.0
1765745729.5123212,220800,212.0
1765745745.0515964,224000,212.0
1765745760.4830945,227200,212.0
1765745776.2593398,230400,212.0
1765745792.0541058,233600,212.0
1765745807.2299922,236800,212.0
1765745821.3703063,240000,212.0
1765745835.6063154,243200,212.0
1765745850.09094,246400,212.0
1765745864.6638477,249600,212.0
1765745879.4809945,252800,212.0
1765745894.3111103,256000,212.0
1765745909.2225158,259200,212.0
1765745924.2889345,262400,212.0
1765745939.8434517,265600,212.0
1765745955.2021081,268800,212.0
1765745970.6923296,272000,212.0
1765745986.1821277,275200,212.0
1765746001.8348494,278400,212.0
1765746018.030709,281600,212.0
1765746032.051855,284800,212.0
1765746046.2624211,288000,212.0
1765746060.6380816,291200,212.0
1765746075.0734417,294400,212.0
1765746089.7121804,297600,212.0
1765746104.4245732,300800,213.0
1765746119.2960458,304000,213.0
1765746134.388872,307200,213.0
1765746149.6706076,310400,212.0
1765746165.1725924,313600,212.0
1765746180.65053,316800,212.0
1765746196.1918077,320000,212.0
1765746211.9864123,323200,212.0
1765746227.713682,326400,212.0
1765746243.2739959,329600,212.0
1765746258.1112263,332800,212.0
1765746272.7807634,336000,212.0
1765746287.1839144,339200,212.0
1765746301.689769,342400,212.0
1765746316.3583872,345600,212.0
1765746331.0689652,348800,212.0
1765746346.1115487,352000,212.0
1765746361.2340608,355200,212.0
1765746376.3259711,358400,212.0
1765746391.6005979,361600,212.0
1765746406.962529,364800,212.0
1765746422.4639406,368000,212.0
1765746437.9467816,371200,212.0
1765746454.0079608,374400,212.0
1765746468.9546125,377600,212.0
1765746483.0472336,380800,212.0
1765746497.2731192,384000,212.0
1765746511.761552,387200,212.0
1765746526.3943002,390400,212.0
1765746541.2711365,393600,212.0
1765746556.0799112,396800,212.0
1765746571.177171,400000,212.0
1765746586.2889755,403200,212.0
1765746601.3739963,406400,212.0
1765746616.6734636,409600,212.0
1765746632.095856,412800,212.0
1765746647.65455,416000,212.0
1765746663.289842,419200,212.0
1765746679.322059,422400,212.0
1765746693.3844786,425600,212.0
1765746707.643923,428800,212.0
1765746721.9878569,432000,212.0
1765746736.435253,435200,212.0
1765746750.9832182,438400,212.0
1765746765.7458572,441600,212.0
1765746780.6708848,444800,212.0
1765746795.5920393,448000,212.0
1765746810.5529833,451200,212.0
1765746825.8273475,454400,212.0
1765746841.1718051,457600,212.0
1765746856.6271875,460800,212.0
1765746872.1675847,464000,212.0
1765746887.9391358,467200,212.0
1765746903.756767,470400,212.0
1765746917.9514754,473600,212.0
1765746932.1071813,476800,212.0
1765746946.4260662,480000,212.0
1765746960.860454,483200,212.0
1765746975.6273878,486400,213.0
1765746990.329276,489600,213.0
1765747005.240084,492800,213.0
1765747020.173006,496000,213.0
1765747035.2872066,499200,213.0
