wall_time,step,value
1765744916.08005,48000,4684.0
1765744930.446079,51200,4684.0
1765744944.776041,54400,4684.0
1765744959.2072315,57600,4684.0
1765744973.744832,60800,4684.0
1765744988.2654533,64000,4684.0
1765745002.953422,67200,4684.0
1765745017.7602708,70400,4684.0
1765745032.666989,73600,4684.0
1765745047.7072425,76800,4684.0
1765745062.9564803,80000,4684.0
1765745078.8611968,83200,4684.0
1765745094.6759593,86400,4684.0
1765745110.3998961,89600,4684.0
1765745126.389671,92800,4684.0
1765745141.77961,96000,4684.0
1765745156.1228073,99200,4684.0
1765745170.510196,102400,4684.0
1765745184.9845715,105600,4684.0
1765745199.5658598,108800,4684.0
1765745214.2455812,112000,4684.0
1765745229.2343252,115200,4684.0
1765745244.2522373,118400,4684.0
1765745259.3813143,121600,4684.0
1765745274.574081,124800,4684.0
1765745289.9567354,128000,4684.0
1765745305.5039873,131200,4684.0
1765745321.1713772,134400,4684.0
1765745336.911236,137600,4684.0
1765745353.4513564,140800,4684.0
1765745367.642553,144000,4684.0
1765745381.8437414,147200,4684.0
1765745396.2047572,150400,4684.0
1765745410.821963,153600,4684.0
1765745425.529436,156800,4684.0
1765745440.3201973,160000,4684.0
1765745455.3070834,163200,4684.0
1765745470.3800502,166400,4684.0
1765745485.5895746,169600,4684.0
1765745501.1125677,172800,4684.0
1765745516.4361176,176000,4684.0
1765745531.9867163,179200,4684.0
1765745547.7034729,182400,4684.0
1765745563.3996708,185600,4684.0
1765745579.0143561,188800,4684.0
1765745593.3297546,192000,4684.0
1765745607.8708992,195200,4684.0
1765745622.5797296,198400,4684.0
1765745637.2646954,201600,4684.0
1765745652.2021246,204800,4684.0
1765745667.2668965,208000,4684.0
1765745682.5222087,211200,4684.0
1765745697.8712592,214400,4684.0
1765745713.8819933,217600,4684.0
1765745729.512258,220800,4684.0
1765745745.0515292,224000,4684.0
1765745760.4830146,227200,4684.0
1765745776.2592578,230400,4684.0
1765745792.0540266,233600,4684.0
1765745807.2299275,236800,4684.0
1765745821.3702319,240000,4684.0
1765745835.6062498,243200,4684.0
1765745850.090873,246400,4684.0
1765745864.6637774,249600,4684.0
1765745879.4809227,252800,4684.0
1765745894.3110418,256000,4684.0
1765745909.2224517,259200,4684.0
1765745924.2888696,262400,4684.0
1765745939.843388,265600,4684.0
1765745955.2020442,268800,4684.0
1765745970.692267,272000,4684.0
1765745986.1820617,275200,4684.0
1765746001.834787,278400,4684.0
1765746018.0306482,281600,4684.0
1765746032.0517929,284800,4684.0
1765746046.2623591,288000,4684.0
1765746060.638011,291200,4684.0
1765746075.0733783,294400,4684.0
1765746089.7120473,297600,4684.0
1765746104.4245093,300800,4684.0
1765746119.2959812,304000,4684.0
1765746134.3888044,307200,4684.0
1765746149.670541,310400,4684.0
1765746165.1725254,313600,4684.0
1765746180.6504622,316800,4684.0
1765746196.1917424,320000,4684.0
1765746211.9863498,323200,4684.0
1765746227.7136004,326400,4684.0
1765746243.27393,329600,4684.0
1765746258.1111588,332800,4684.0
1765746272.7806876,336000,4684.0
1765746287.1838503,339200,4684.0
1765746301.689699,342400,4684.0
1765746316.3583105,345600,4684.0
1765746331.068882,348800,4684.0
1765746346.111485,352000,4684.0
1765746361.2339985,355200,4684.0
1765746376.3259087,358400,4684.0
1765746391.6005304,361600,4684.0
1765746406.962467,364800,4684.0
1765746422.4638784,368000,4684.0
1765746437.9467068,371200,4684.0
1765746454.0078988,374400,4684.0
1765746468.9545395,377600,4684.0
1765746483.0471718,380800,4684.0
1765746497.2730474,384000,4684.0
1765746511.7614863,387200,4684.0
1765746526.3942375,390400,4684.0
1765746541.2710702,393600,4684.0
1765746556.0798464,396800,4684.0
1765746571.177108,400000,4684.0
1765746586.2889073,403200,4684.0
1765746601.3739262,406400,4684.0
1765746616.6733956,409600,4684.0
1765746632.0957925,412800,4684.0
1765746647.654485,416000,4684.0
1765746663.2897782,419200,4684.0
1765746679.321991,422400,4684.0
1765746693.3844151,425600,4684.0
1765746707.6438577,428800,4684.0
1765746721.9877834,432000,4684.0
1765746736.43519,435200,4684.0
1765746750.9831557,438400,4684.0
1765746765.745794,441600,4684.0
1765746780.6708257,444800,4684.0
1765746795.5919693,448000,4684.0
1765746810.552925,451200,4684.0
1765746825.8272831,454400,4684.0
1765746841.1717372,457600,4684.0
1765746856.6271253,460800,4684.0
1765746872.167519,464000,4684.0
1765746887.939073,467200,4684.0
1765746903.7567039,470400,4684.0
1765746917.9513888,473600,4684.0
1765746932.1071196,476800,4684.0
1765746946.426003,480000,4684.0
1765746960.8603652,483200,4684.0
1765746975.6273108,486400,4684.0
1765746990.3292103,489600,4684.0
1765747005.240013,492800,4684.0
1765747020.1729412,496000,4684.0
1765747035.2871428,499200,4684.0
1765747050.4097095,502400,4684.0
1765747065.7837598,505600,4684.0
1765747081.2947984,508800,4684.0
1765747097.0549495,512000,4684.0
1765747112.8640392,515200,4684.0
1765747127.6957557,518400,4684.0
1765747142.0347216,521600,4684.0
1765747156.5202127,524800,4684.0
1765747171.2103293,528000,4684.0
1765747185.9488666,531200,4684.0
1765747200.6827424,534400,4684.0
1765747215.409754,537600,4684.0
1765747230.242719,540800,4684.0
1765747245.2855582,544000,4684.0
1765747260.5032136,547200,4684.0
1765747275.7076101,550400,4684.0
1765747291.0745678,553600,4684.0
1765747306.575465,556800,4684.0
1765747322.2518134,560000,4684.0
1765747338.187472,563200,4684.0
1765747352.2725158,566400,4684.0
1765747366.7778008,569600,4684.0
1765747381.1872137,572800,4684.0
1765747395.922602,576000,4684.0
1765747410.942599,579200,4684.0
