wall_time,step,value
1765756424.408403,3200,0.09656249731779099
1765756439.8048992,6400,0.10187499970197678
1765756455.0801978,9600,0.14499999582767487
1765756470.670108,12800,0.10062500089406967
1765756486.3168533,16000,0.13968749344348907
1765756502.0856202,19200,0.08687499910593033
1765756517.9569468,22400,0.06718750298023224
1765756534.0233924,25600,0.07593750208616257
1765756550.2624254,28800,0.06781250238418579
1765756566.5533984,32000,0.09406249970197678
1765756582.9168913,35200,0.07500000298023224
1765756599.6120465,38400,0.07437500357627869
1765756616.1261582,41600,0.08500000089406967
1765756632.885005,44800,0.15781250596046448
1765756652.5682588,48000,0.13187499344348907
1765756667.7482457,51200,0.07593750208616257
1765756683.24485,54400,0.11249999701976776
1765756698.9971318,57600,0.08812499791383743
1765756714.815413,60800,0.038750000298023224
1765756730.5441678,64000,0.1081250011920929
1765756746.4034624,67200,0.05156249925494194
1765756762.3420074,70400,0.09718749672174454
1765756778.4208076,73600,0.10093750059604645
1765756794.5756173,76800,0.05687500163912773
1765756811.0492268,80000,0.08187499642372131
1765756827.5440445,83200,0.07093749940395355
1765756844.327389,86400,0.1471875011920929
1765756861.401306,89600,0.13906249403953552
1765756878.1256611,92800,0.07093749940395355
1765756898.0953176,96000,0.09906250238418579
1765756913.2151694,99200,0.05093749985098839
1765756928.4990213,102400,0.11625000089406967
1765756944.079794,105600,0.08656249940395355
1765756959.841872,108800,0.09000000357627869
1765756975.7709851,112000,0.11156249791383743
1765756991.8265903,115200,0.05218749865889549
1765757007.8836608,118400,0.040312498807907104
1765757023.9912133,121600,0.03281249850988388
1765757040.1673734,124800,0.06406249850988388
1765757056.5988276,128000,0.08937499672174454
1765757073.0208983,131200,0.07406249642372131
1765757089.6785223,134400,0.04625000059604645
1765757106.4872863,137600,0.06656250357627869
1765757123.8537707,140800,0.04874999821186066
1765757142.7129474,144000,0.03843750059604645
1765757157.9755383,147200,0.040312498807907104
1765757173.3540277,150400,0.02031249925494194
1765757188.798973,153600,0.025624999776482582
1765757204.5447567,156800,0.016875000670552254
1765757220.3932803,160000,0.029374999925494194
1765757236.2964292,163200,0.025624999776482582
1765757252.3599901,166400,0.02812499925494194
1765757268.6339724,169600,0.015625
1765757285.0917144,172800,0.021562499925494194
1765757301.5424733,176000,0.01875000074505806
1765757318.1989603,179200,0.012812499888241291
1765757335.2787004,182400,0.014375000260770321
1765757352.5249908,185600,0.008750000037252903
1765757373.388352,188800,0.011250000447034836
1765757389.3334987,192000,0.002812500111758709
1765757405.1243415,195200,0.008437500335276127
1765757420.7619755,198400,0.008437500335276127
1765757436.723817,201600,0.008124999701976776
1765757452.6148286,204800,0.009999999776482582
1765757468.764281,208000,0.004062499850988388
1765757484.9451604,211200,0.00937500037252903
1765757501.335281,214400,0.0043750000186264515
1765757517.8506536,217600,0.008750000037252903
1765757534.5010886,220800,0.005625000223517418
1765757551.1400282,224000,0.0043750000186264515
1765757568.0258687,227200,0.0034374999813735485
1765757584.9387603,230400,0.008124999701976776
1765757601.8531387,233600,0.004687500186264515
1765757621.718769,236800,0.0037499999161809683
1765757637.2237968,240000,0.008437500335276127
1765757652.8223193,243200,0.002812500111758709
1765757668.5737815,246400,0.0018749999580904841
1765757684.45853,249600,0.0053125000558793545
1765757700.4746492,252800,0.0021875000093132257
1765757716.50552,256000,0.005937499925494194
1765757732.702083,259200,0.004999999888241291
1765757748.9727461,262400,0.002812500111758709
1765757765.4792619,265600,0.00937500037252903
1765757782.1058993,268800,0.0024999999441206455
1765757798.8596992,272000,0.0034374999813735485
1765757815.745457,275200,0.0031250000465661287
1765757833.1027334,278400,0.0043750000186264515
1765757850.638204,281600,0.0031250000465661287
1765757869.416516,284800,0.005625000223517418
1765757885.0855503,288000,0.0062500000931322575
1765757900.781139,291200,0.0024999999441206455
